__time,terminal,flight,arrivals,departures
2007-09-30T23:00:00.000Z,Terminal 3,International,15725,53062
2007-09-30T23:00:00.000Z,Terminal 4,Domestic,412089,405240
2007-09-30T23:00:00.000Z,Terminal 4,International,70315,49503
2007-09-30T23:00:00.000Z,Terminal 5,Domestic,211245,209813
2007-09-30T23:00:00.000Z,Terminal 5,International,25984,31604
2007-09-30T23:00:00.000Z,Terminal 6,Domestic,220415,207534
2007-09-30T23:00:00.000Z,Terminal 6,International,233,3609
2007-09-30T23:00:00.000Z,Terminal 7,Domestic,241498,247787
2007-09-30T23:00:00.000Z,Terminal 7,International,26501,34897
2007-09-30T23:00:00.000Z,Terminal 8,Domestic,117003,112789
2007-09-30T23:00:00.000Z,Terminal 8,International,3508,3043
2007-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,380129,371276
2007-11-01T00:00:00.000Z,Imperial Terminal,International,0,53
2007-11-01T00:00:00.000Z,Misc. Terminal,Domestic,559,537
2007-11-01T00:00:00.000Z,Terminal 1,Domestic,398228,397301
2007-11-01T00:00:00.000Z,Terminal 1,International,0,319
2007-11-01T00:00:00.000Z,Terminal 2,Domestic,95882,96288
2007-11-01T00:00:00.000Z,Terminal 2,International,137579,151189
2007-11-01T00:00:00.000Z,Terminal 3,Domestic,154944,152160
2007-11-01T00:00:00.000Z,Terminal 3,International,12874,57220
2007-11-01T00:00:00.000Z,Terminal 4,Domestic,398951,400105
2007-11-01T00:00:00.000Z,Terminal 4,International,73992,41566
2007-11-01T00:00:00.000Z,Terminal 5,Domestic,204714,205173
2007-11-01T00:00:00.000Z,Terminal 5,International,28789,57367
2007-11-01T00:00:00.000Z,Terminal 6,Domestic,210710,215004
2007-11-01T00:00:00.000Z,Terminal 6,International,979,4319
2007-11-01T00:00:00.000Z,Terminal 7,Domestic,242446,245452
2007-11-01T00:00:00.000Z,Terminal 7,International,35282,39996
2007-11-01T00:00:00.000Z,Terminal 8,Domestic,110146,107009
2007-11-01T00:00:00.000Z,Terminal 8,International,3110,3153
2007-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,360336,329323
2007-12-01T00:00:00.000Z,Imperial Terminal,Domestic,337,225
2007-12-01T00:00:00.000Z,Imperial Terminal,International,61,0
2007-12-01T00:00:00.000Z,Misc. Terminal,Domestic,387,354
2007-12-01T00:00:00.000Z,Terminal 1,Domestic,395023,397418
2007-12-01T00:00:00.000Z,Terminal 1,International,0,264
2007-12-01T00:00:00.000Z,Terminal 2,Domestic,96870,100670
2007-12-01T00:00:00.000Z,Terminal 2,International,148789,171589
2007-12-01T00:00:00.000Z,Terminal 3,Domestic,165201,164033
2007-12-01T00:00:00.000Z,Terminal 3,International,16520,63263
2007-12-01T00:00:00.000Z,Terminal 4,Domestic,418774,421816
2007-12-01T00:00:00.000Z,Terminal 4,International,77775,41723
2007-12-01T00:00:00.000Z,Terminal 5,Domestic,202664,210445
2007-12-01T00:00:00.000Z,Terminal 5,International,35304,56075
2007-12-01T00:00:00.000Z,Terminal 6,Domestic,227445,224833
2007-12-01T00:00:00.000Z,Terminal 6,International,2310,4732
2007-12-01T00:00:00.000Z,Terminal 7,Domestic,234885,243098
2007-12-01T00:00:00.000Z,Terminal 7,International,38101,51628
2007-12-01T00:00:00.000Z,Terminal 8,Domestic,107735,104038
2007-12-01T00:00:00.000Z,Terminal 8,International,3234,3279
2007-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,387137,369683
2008-01-01T00:00:00.000Z,Imperial Terminal,Domestic,93,792
2008-01-01T00:00:00.000Z,Misc. Terminal,Domestic,560,585
2008-01-01T00:00:00.000Z,Terminal 1,Domestic,379132,352363
2008-01-01T00:00:00.000Z,Terminal 1,International,0,235
2008-01-01T00:00:00.000Z,Terminal 2,Domestic,96098,94283
2008-01-01T00:00:00.000Z,Terminal 2,International,155539,166038
2008-01-01T00:00:00.000Z,Terminal 3,Domestic,146497,140091
2008-01-01T00:00:00.000Z,Terminal 3,International,14729,51059
2008-01-01T00:00:00.000Z,Terminal 4,Domestic,383767,372797
2008-01-01T00:00:00.000Z,Terminal 4,International,77906,42244
2008-01-01T00:00:00.000Z,Terminal 5,Domestic,184224,181902
2008-01-01T00:00:00.000Z,Terminal 5,International,32442,42139
2008-01-01T00:00:00.000Z,Terminal 6,Domestic,201636,186067
2008-01-01T00:00:00.000Z,Terminal 6,International,3022,4444
2008-01-01T00:00:00.000Z,Terminal 7,Domestic,207922,207093
2008-01-01T00:00:00.000Z,Terminal 7,International,36831,47921
2008-01-01T00:00:00.000Z,Terminal 8,Domestic,105727,105342
2008-01-01T00:00:00.000Z,Terminal 8,International,3418,3189
2008-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,427648,355040
2008-02-01T00:00:00.000Z,Imperial Terminal,Domestic,33,33
2008-02-01T00:00:00.000Z,Misc. Terminal,Domestic,224,342
2008-02-01T00:00:00.000Z,Terminal 1,Domestic,368650,365838
2008-02-01T00:00:00.000Z,Terminal 1,International,0,187
2008-02-01T00:00:00.000Z,Terminal 2,Domestic,89935,90532
2008-02-01T00:00:00.000Z,Terminal 2,International,133219,143791
2008-02-01T00:00:00.000Z,Terminal 3,Domestic,142600,138360
2008-02-01T00:00:00.000Z,Terminal 3,International,14328,50757
2008-02-01T00:00:00.000Z,Terminal 4,Domestic,356838,355118
2008-02-01T00:00:00.000Z,Terminal 4,International,68369,39489
2008-02-01T00:00:00.000Z,Terminal 5,Domestic,167490,167421
2008-02-01T00:00:00.000Z,Terminal 5,International,24693,33463
2008-02-01T00:00:00.000Z,Terminal 6,Domestic,180920,178771
2008-02-01T00:00:00.000Z,Terminal 6,International,892,4267
2008-02-01T00:00:00.000Z,Terminal 7,Domestic,200132,203362
2008-02-01T00:00:00.000Z,Terminal 7,International,27794,39270
2008-02-01T00:00:00.000Z,Terminal 8,Domestic,106120,104496
2008-02-01T00:00:00.000Z,Terminal 8,International,4317,4377
2008-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,204,204
2008-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,337764,306810
2008-03-01T00:00:00.000Z,Imperial Terminal,Domestic,140,187
2008-03-01T00:00:00.000Z,Misc. Terminal,Domestic,530,589
2008-03-01T00:00:00.000Z,Terminal 1,Domestic,426379,429568
2008-03-01T00:00:00.000Z,Terminal 1,International,0,300
2008-03-01T00:00:00.000Z,Terminal 2,Domestic,101469,104907
2008-03-01T00:00:00.000Z,Terminal 2,International,161206,171794
2008-03-01T00:00:00.000Z,Terminal 3,Domestic,169336,167812
2008-03-01T00:00:00.000Z,Terminal 3,International,16272,61556
2008-03-01T00:00:00.000Z,Terminal 4,Domestic,391934,399899
2008-03-01T00:00:00.000Z,Terminal 4,International,78708,38876
2008-03-01T00:00:00.000Z,Terminal 5,Domestic,197027,203463
2008-03-01T00:00:00.000Z,Terminal 5,International,31459,45622
2008-03-01T00:00:00.000Z,Terminal 6,Domestic,221768,227729
2008-03-01T00:00:00.000Z,Terminal 6,International,404,4585
2008-03-01T00:00:00.000Z,Terminal 7,Domestic,235539,244868
2008-03-01T00:00:00.000Z,Terminal 7,International,33542,42894
2008-03-01T00:00:00.000Z,Terminal 8,Domestic,113516,113504
2008-03-01T00:00:00.000Z,Terminal 8,International,5142,5392
2008-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,213,213
2008-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,420390,364947
2008-03-31T23:00:00.000Z,Imperial Terminal,Domestic,146,143
2008-03-31T23:00:00.000Z,Imperial Terminal,International,25,0
2008-03-31T23:00:00.000Z,Misc. Terminal,Domestic,236,278
2008-03-31T23:00:00.000Z,Terminal 1,Domestic,400728,400981
2008-03-31T23:00:00.000Z,Terminal 1,International,0,274
2008-03-31T23:00:00.000Z,Terminal 2,Domestic,91954,95433
2008-03-31T23:00:00.000Z,Terminal 2,International,150906,160286
2008-03-31T23:00:00.000Z,Terminal 3,Domestic,146895,154557
2008-03-31T23:00:00.000Z,Terminal 3,International,15720,55440
2008-03-31T23:00:00.000Z,Terminal 4,Domestic,390745,389206
2008-03-31T23:00:00.000Z,Terminal 4,International,77491,40769
2008-03-31T23:00:00.000Z,Terminal 5,Domestic,182831,188432
2008-03-31T23:00:00.000Z,Terminal 5,International,24786,32644
2008-03-31T23:00:00.000Z,Terminal 6,Domestic,218851,223628
2008-03-31T23:00:00.000Z,Terminal 6,International,1094,3720
2008-03-31T23:00:00.000Z,Terminal 7,Domestic,234159,240507
2008-03-31T23:00:00.000Z,Terminal 7,International,30695,38032
2008-03-31T23:00:00.000Z,Terminal 8,Domestic,107309,104935
2008-03-31T23:00:00.000Z,Terminal 8,International,4791,4765
2008-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,329,329
2008-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,409127,326658
2008-04-30T23:00:00.000Z,Misc. Terminal,Domestic,119,76
2008-04-30T23:00:00.000Z,Terminal 1,Domestic,433808,424599
2008-04-30T23:00:00.000Z,Terminal 1,International,0,336
2008-04-30T23:00:00.000Z,Terminal 2,Domestic,103088,104286
2008-04-30T23:00:00.000Z,Terminal 2,International,142629,161984
2008-04-30T23:00:00.000Z,Terminal 3,Domestic,179066,180030
2008-04-30T23:00:00.000Z,Terminal 3,International,17356,56314
2008-04-30T23:00:00.000Z,Terminal 4,Domestic,416048,410592
2008-04-30T23:00:00.000Z,Terminal 4,International,74953,49066
2008-04-30T23:00:00.000Z,Terminal 5,Domestic,184288,183853
2008-04-30T23:00:00.000Z,Terminal 5,International,24389,34574
2008-04-30T23:00:00.000Z,Terminal 6,Domestic,235748,239086
2008-04-30T23:00:00.000Z,Terminal 6,International,243,4109
2008-04-30T23:00:00.000Z,Terminal 7,Domestic,244525,247250
2008-04-30T23:00:00.000Z,Terminal 7,International,28621,42287
2008-04-30T23:00:00.000Z,Terminal 8,Domestic,112646,108040
2008-04-30T23:00:00.000Z,Terminal 8,International,4454,4914
2008-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,322,322
2008-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,411474,382492
2008-05-31T23:00:00.000Z,Imperial Terminal,Domestic,292,292
2008-05-31T23:00:00.000Z,Misc. Terminal,Domestic,183,150
2008-05-31T23:00:00.000Z,Terminal 1,Domestic,447584,448342
2008-05-31T23:00:00.000Z,Terminal 1,International,0,306
2008-05-31T23:00:00.000Z,Terminal 2,Domestic,108787,111461
2008-05-31T23:00:00.000Z,Terminal 2,International,150390,168325
2008-05-31T23:00:00.000Z,Terminal 3,Domestic,187681,193267
2008-05-31T23:00:00.000Z,Terminal 3,International,15454,50783
2008-05-31T23:00:00.000Z,Terminal 4,Domestic,417180,412649
2008-05-31T23:00:00.000Z,Terminal 4,International,75037,50387
2008-05-31T23:00:00.000Z,Terminal 5,Domestic,218719,225567
2008-05-31T23:00:00.000Z,Terminal 5,International,33199,48171
2008-05-31T23:00:00.000Z,Terminal 6,Domestic,246211,256078
2008-05-31T23:00:00.000Z,Terminal 6,International,499,4937
2008-05-31T23:00:00.000Z,Terminal 7,Domestic,263479,273087
2008-05-31T23:00:00.000Z,Terminal 7,International,31827,49133
2008-05-31T23:00:00.000Z,Terminal 8,Domestic,111985,111322
2008-05-31T23:00:00.000Z,Terminal 8,International,4278,4873
2008-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,418139,399819
2008-06-30T23:00:00.000Z,Imperial Terminal,Domestic,292,345
2008-06-30T23:00:00.000Z,Misc. Terminal,Domestic,60,95
2008-06-30T23:00:00.000Z,Terminal 1,Domestic,451580,451414
2008-06-30T23:00:00.000Z,Terminal 1,International,0,313
2008-06-30T23:00:00.000Z,Terminal 2,Domestic,120143,120682
2008-06-30T23:00:00.000Z,Terminal 2,International,168448,175833
2008-06-30T23:00:00.000Z,Terminal 3,Domestic,203837,206619
2008-06-30T23:00:00.000Z,Terminal 3,International,17105,52106
2008-06-30T23:00:00.000Z,Terminal 4,Domestic,427481,448681
2008-06-30T23:00:00.000Z,Terminal 4,International,83465,49566
2008-06-30T23:00:00.000Z,Terminal 5,Domestic,211556,211624
2008-06-30T23:00:00.000Z,Terminal 5,International,39625,50295
2008-06-30T23:00:00.000Z,Terminal 6,Domestic,276318,278880
2008-06-30T23:00:00.000Z,Terminal 6,International,793,4914
2008-06-30T23:00:00.000Z,Terminal 7,Domestic,279531,279060
2008-06-30T23:00:00.000Z,Terminal 7,International,30115,47294
2008-06-30T23:00:00.000Z,Terminal 8,Domestic,109063,109648
2008-06-30T23:00:00.000Z,Terminal 8,International,5240,5357
2008-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,473007,401183
2008-07-31T23:00:00.000Z,Imperial Terminal,Domestic,586,586
2008-07-31T23:00:00.000Z,Misc. Terminal,International,0,82
2008-07-31T23:00:00.000Z,Terminal 1,Domestic,439991,455113
2008-07-31T23:00:00.000Z,Terminal 1,International,0,395
2008-07-31T23:00:00.000Z,Terminal 2,Domestic,108212,110858
2008-07-31T23:00:00.000Z,Terminal 2,International,172603,183341
2008-07-31T23:00:00.000Z,Terminal 3,Domestic,198749,202388
2008-07-31T23:00:00.000Z,Terminal 3,International,19226,53162
2008-07-31T23:00:00.000Z,Terminal 4,Domestic,425460,428699
2008-07-31T23:00:00.000Z,Terminal 4,International,80516,48296
2008-07-31T23:00:00.000Z,Terminal 5,Domestic,221661,204878
2008-07-31T23:00:00.000Z,Terminal 5,International,34062,42209
2008-07-31T23:00:00.000Z,Terminal 6,Domestic,281172,288293
2008-07-31T23:00:00.000Z,Terminal 6,International,525,4572
2008-07-31T23:00:00.000Z,Terminal 7,Domestic,267209,275366
2008-07-31T23:00:00.000Z,Terminal 7,International,29158,47662
2008-07-31T23:00:00.000Z,Terminal 8,Domestic,104857,108843
2008-07-31T23:00:00.000Z,Terminal 8,International,5745,5721
2008-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,483348,381741
2008-08-31T23:00:00.000Z,Misc. Terminal,Domestic,352,360
2008-08-31T23:00:00.000Z,Misc. Terminal,International,3,0
2008-08-31T23:00:00.000Z,Terminal 1,Domestic,366410,360314
2008-08-31T23:00:00.000Z,Terminal 2,Domestic,91946,90164
2008-08-31T23:00:00.000Z,Terminal 2,International,146495,159584
2008-08-31T23:00:00.000Z,Terminal 3,Domestic,106207,98836
2008-08-31T23:00:00.000Z,Terminal 3,International,14739,40076
2008-08-31T23:00:00.000Z,Terminal 4,Domestic,347854,345080
2008-08-31T23:00:00.000Z,Terminal 4,International,54113,43019
2008-08-31T23:00:00.000Z,Terminal 5,Domestic,141771,142157
2008-08-31T23:00:00.000Z,Terminal 5,International,16926,25441
2008-08-31T23:00:00.000Z,Terminal 6,Domestic,235662,236130
2008-08-31T23:00:00.000Z,Terminal 6,International,189,4516
2008-08-31T23:00:00.000Z,Terminal 7,Domestic,219727,213569
2008-08-31T23:00:00.000Z,Terminal 7,International,18533,31367
2008-08-31T23:00:00.000Z,Terminal 8,Domestic,98592,97485
2008-08-31T23:00:00.000Z,Terminal 8,International,4611,4807
2008-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,380953,327056
2008-09-30T23:00:00.000Z,Misc. Terminal,Domestic,101,43
2008-09-30T23:00:00.000Z,Terminal 1,Domestic,398712,398688
2008-09-30T23:00:00.000Z,Terminal 2,Domestic,95757,94651
2008-09-30T23:00:00.000Z,Terminal 2,International,144776,160306
2008-09-30T23:00:00.000Z,Terminal 3,Domestic,97968,90660
2008-09-30T23:00:00.000Z,Terminal 3,International,13630,41820
2008-09-30T23:00:00.000Z,Terminal 4,Domestic,360943,358346
2008-09-30T23:00:00.000Z,Terminal 4,International,30893,45408
2008-09-30T23:00:00.000Z,Terminal 5,Domestic,159116,161437
2008-09-30T23:00:00.000Z,Terminal 5,International,15241,26298
2008-09-30T23:00:00.000Z,Terminal 6,Domestic,253986,252493
2008-09-30T23:00:00.000Z,Terminal 6,International,0,4611
2008-09-30T23:00:00.000Z,Terminal 7,Domestic,235803,229758
2008-09-30T23:00:00.000Z,Terminal 7,International,20545,33794
2008-09-30T23:00:00.000Z,Terminal 8,Domestic,105202,103606
2008-09-30T23:00:00.000Z,Terminal 8,International,4963,4903
2008-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,6301,5096
2008-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,381995,343448
2008-11-01T00:00:00.000Z,Misc. Terminal,Domestic,320,333
2008-11-01T00:00:00.000Z,Misc. Terminal,International,39,31
2008-11-01T00:00:00.000Z,Terminal 1,Domestic,359066,361101
2008-11-01T00:00:00.000Z,Terminal 2,Domestic,87597,89389
2008-11-01T00:00:00.000Z,Terminal 2,International,128014,146115
2008-11-01T00:00:00.000Z,Terminal 3,Domestic,90494,86254
2008-11-01T00:00:00.000Z,Terminal 3,International,13239,49672
2008-11-01T00:00:00.000Z,Terminal 4,Domestic,335043,340434
2008-11-01T00:00:00.000Z,Terminal 4,International,45093,48354
2008-11-01T00:00:00.000Z,Terminal 5,Domestic,158332,160763
2008-11-01T00:00:00.000Z,Terminal 5,International,12190,24401
2008-11-01T00:00:00.000Z,Terminal 6,Domestic,219532,224958
2008-11-01T00:00:00.000Z,Terminal 6,International,426,4639
2008-11-01T00:00:00.000Z,Terminal 7,Domestic,205783,201359
2008-11-01T00:00:00.000Z,Terminal 7,International,15503,26085
2008-11-01T00:00:00.000Z,Terminal 8,Domestic,92965,91481
2008-11-01T00:00:00.000Z,Terminal 8,International,3129,2898
2008-11-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,4960,4591
2008-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,353237,288548
2008-12-01T00:00:00.000Z,Misc. Terminal,Domestic,642,89
2008-12-01T00:00:00.000Z,Terminal 1,Domestic,394635,391340
2008-12-01T00:00:00.000Z,Terminal 2,Domestic,100614,101793
2008-12-01T00:00:00.000Z,Terminal 2,International,142034,155630
2008-12-01T00:00:00.000Z,Terminal 3,Domestic,150150,144365
2008-12-01T00:00:00.000Z,Terminal 3,International,15045,52469
2008-12-01T00:00:00.000Z,Terminal 4,Domestic,335512,362857
2008-12-01T00:00:00.000Z,Terminal 4,International,34976,34635
2008-12-01T00:00:00.000Z,Terminal 5,Domestic,165383,174597
2008-12-01T00:00:00.000Z,Terminal 5,International,15209,35486
2008-12-01T00:00:00.000Z,Terminal 6,Domestic,205460,201362
2008-12-01T00:00:00.000Z,Terminal 6,International,219,4755
2008-12-01T00:00:00.000Z,Terminal 7,Domestic,223868,223948
2008-12-01T00:00:00.000Z,Terminal 7,International,17956,32016
2008-12-01T00:00:00.000Z,Terminal 8,Domestic,98255,95569
2008-12-01T00:00:00.000Z,Terminal 8,International,4147,3939
2008-12-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,5051,5794
2008-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,391091,336697
2009-01-01T00:00:00.000Z,Misc. Terminal,Domestic,159,946
2009-01-01T00:00:00.000Z,Misc. Terminal,International,6,0
2009-01-01T00:00:00.000Z,Terminal 1,Domestic,346898,345208
2009-01-01T00:00:00.000Z,Terminal 2,Domestic,86725,84116
2009-01-01T00:00:00.000Z,Terminal 2,International,139317,147354
2009-01-01T00:00:00.000Z,Terminal 3,Domestic,127674,126771
2009-01-01T00:00:00.000Z,Terminal 3,International,15169,46668
2009-01-01T00:00:00.000Z,Terminal 4,Domestic,341683,334931
2009-01-01T00:00:00.000Z,Terminal 4,International,33540,38005
2009-01-01T00:00:00.000Z,Terminal 5,Domestic,150929,148103
2009-01-01T00:00:00.000Z,Terminal 5,International,13024,25624
2009-01-01T00:00:00.000Z,Terminal 6,Domestic,169184,164247
2009-01-01T00:00:00.000Z,Terminal 6,International,0,4642
2009-01-01T00:00:00.000Z,Terminal 7,Domestic,201931,192402
2009-01-01T00:00:00.000Z,Terminal 7,International,20459,29241
2009-01-01T00:00:00.000Z,Terminal 8,Domestic,92232,91091
2009-01-01T00:00:00.000Z,Terminal 8,International,4066,3833
2009-01-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,5102,4051
2009-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,417811,315247
2009-02-01T00:00:00.000Z,Misc. Terminal,Domestic,24,218
2009-02-01T00:00:00.000Z,Terminal 1,Domestic,312085,309153
2009-02-01T00:00:00.000Z,Terminal 2,Domestic,76069,73613
2009-02-01T00:00:00.000Z,Terminal 2,International,117971,127961
2009-02-01T00:00:00.000Z,Terminal 3,Domestic,128747,126670
2009-02-01T00:00:00.000Z,Terminal 3,International,14235,45546
2009-02-01T00:00:00.000Z,Terminal 4,Domestic,311103,310063
2009-02-01T00:00:00.000Z,Terminal 4,International,29006,32632
2009-02-01T00:00:00.000Z,Terminal 5,Domestic,130776,132956
2009-02-01T00:00:00.000Z,Terminal 5,International,6938,20743
2009-02-01T00:00:00.000Z,Terminal 6,Domestic,148483,148828
2009-02-01T00:00:00.000Z,Terminal 6,International,368,4183
2009-02-01T00:00:00.000Z,Terminal 7,Domestic,188975,190211
2009-02-01T00:00:00.000Z,Terminal 7,International,13032,23493
2009-02-01T00:00:00.000Z,Terminal 8,Domestic,84352,81957
2009-02-01T00:00:00.000Z,Terminal 8,International,4087,3794
2009-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,4034,3284
2009-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,323443,262667
2009-03-01T00:00:00.000Z,Misc. Terminal,Domestic,347,350
2009-03-01T00:00:00.000Z,Misc. Terminal,International,190,259
2009-03-01T00:00:00.000Z,Terminal 1,Domestic,382397,387933
2009-03-01T00:00:00.000Z,Terminal 2,Domestic,87825,89400
2009-03-01T00:00:00.000Z,Terminal 2,International,134164,144551
